tx_price,beds,baths,sqft,year_built,lot_size,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,Missing_lot_size,school_score,tax_per_sqft,exterior_walls_Brick,exterior_walls_Metal,exterior_walls_Missing,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,roof_Asphalt,roof_Composition,roof_Gravel/rock,roof_Missing,roof_Other,roof_Shake shingle,basement_1.0,basement_Missing
12.57729476436913,1,1,6.530877627725885,1960,10.795239659963128,5.247024072160486,2.6390573296152584,3.6375861597263857,3.4657359027997265,4.634728988229636,2.4849066497880004,4.330733340286331,4.174387269895637,3.367295829986474,15.0,86.0,5.278114659230517,4.23410650459726,8.0,3.0,2005,False,24.0,0.25050306921002685,1,0,0,0,0,0,0,0,0,1,0,0,0,1
13.190023895035274,1,1,6.5337888379333435,2008,8.38805371737392,5.58724865840025,2.5649493574615367,4.007333185232471,3.828641396489095,5.796057750765372,3.58351893845611,4.844187086458591,4.48863636973214,3.367295829986474,52.0,72.0,6.045005314036012,4.990432586778736,8.0,3.0,2014,True,24.0,0.4779775750848798,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.292254928916668,1,1,6.536691597591305,1988,8.38805371737392,5.017279836814924,1.9459101490553132,3.044522437723423,3.332204510175204,5.799092654460526,2.5649493574615367,4.430816798843313,3.8501476017100584,3.4965075614664802,33.0,92.0,5.241747015059643,4.060443010546419,10.0,3.0,2009,True,30.0,0.24126572135852448,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.899222326086994,1,1,6.536691597591305,2008,8.38805371737392,5.293304824724492,2.302585092994046,3.6635616461296463,3.258096538021482,4.844187086458591,2.5649493574615367,4.290459441148391,4.442651256490317,3.4011973816621555,15.0,82.0,5.6240175061873385,4.574710978503383,9.0,3.0,2016,True,27.0,0.33688683032532735,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.328294703023394,1,1,6.53813982376767,1997,8.38805371737392,4.110873864173311,1.3862943611198906,2.302585092994046,2.772588722239781,5.056245805348308,1.3862943611198906,3.4339872044851463,2.5649493574615367,3.6109179126442243,47.0,83.0,5.402677381872279,4.219507705176107,8.0,3.0,2008,True,24.0,0.27785129966865324,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.804087380490135,1,1,6.541029999189903,2007,8.38805371737392,5.198497031265826,2.70805020110221,3.6375861597263857,3.5553480614894135,4.653960350157523,2.6390573296152584,4.290459441148391,4.23410650459726,3.6109179126442243,25.0,75.0,5.713732805509369,4.653960350157523,8.0,3.0,2007,True,24.0,0.36215125103890444,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.278397958261774,1,1,6.54965074223381,1963,8.38805371737392,3.4657359027997265,1.9459101490553132,1.791759469228055,2.1972245773362196,3.4965075614664802,1.0986122886681098,2.995732273553991,2.70805020110221,3.4965075614664802,60.0,47.0,4.795790545596741,3.7612001156935624,7.0,3.0,2005,True,21.0,0.15864323384037457,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.69771850797869,1,1,6.54965074223381,2005,9.178540059426386,4.990432586778736,2.0794415416798357,3.1354942159291497,3.044522437723423,4.382026634673881,2.3978952727983707,3.912023005428146,4.31748811353631,3.332204510175204,21.0,94.0,5.54907608489522,4.48863636973214,9.0,3.0,2010,False,27.0,0.312444568685914,0,0,0,1,0,0,0,0,0,1,0,0,0,1
12.710178743766354,1,1,6.55250788703459,2005,9.178540059426386,4.990432586778736,2.0794415416798357,3.1354942159291497,3.044522437723423,4.382026634673881,2.3978952727983707,3.912023005428146,4.31748811353631,3.332204510175204,21.0,94.0,5.529429087511423,4.477336814478207,9.0,3.0,2012,False,27.0,0.30643372750198566,0,0,0,1,0,0,0,0,0,1,0,0,0,1
12.388398368982115,1,1,6.556778356158042,1992,8.38805371737392,4.418840607796598,1.9459101490553132,2.0794415416798357,2.1972245773362196,3.828641396489095,1.9459101490553132,3.970291913552122,2.6390573296152584,3.4339872044851463,46.0,36.0,4.941642422609304,3.7612001156935624,7.0,3.0,2005,True,21.0,0.1804231224316618,0,0,0,0,0,1,0,1,0,0,0,0,1,0
12.676079399771027,1,1,6.558197802812269,2005,8.38805371737392,4.605170185988092,2.1972245773362196,2.1972245773362196,2.4849066497880004,4.6443908991413725,1.6094379124341003,3.871201010907891,3.5553480614894135,3.4657359027997265,30.0,99.0,5.568344503761097,4.382026634673881,8.0,3.0,2007,True,24.0,0.3153497451809435,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.580394463425135,1,1,6.558197802812269,2006,8.38805371737392,4.605170185988092,2.302585092994046,2.1972245773362196,2.4849066497880004,4.6443908991413725,1.6094379124341003,3.8501476017100584,3.5553480614894135,3.4657359027997265,30.0,99.0,5.552959584921617,4.3694478524670215,8.0,3.0,2006,True,24.0,0.3111960528122501,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.834683971615659,1,1,6.559615237493242,1985,8.38805371737392,5.209486152841421,2.3978952727983707,3.4657359027997265,3.258096538021482,4.6443908991413725,2.3978952727983707,4.1588830833596715,4.430816798843313,3.5263605246161616,21.0,99.0,5.501258210544727,4.454347296253507,9.0,3.0,2005,True,27.0,0.2972109957976592,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.840003118946523,1,1,6.565264970035361,2005,11.621905422538363,5.365976015021851,2.6390573296152584,3.8066624897703196,3.4339872044851463,4.6913478822291435,2.4849066497880004,4.5217885770490405,4.48863636973214,3.5263605246161616,40.0,96.0,5.75890177387728,4.700480365792417,5.0,3.0,2008,False,15.0,0.368592365040381,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.47801017053037,1,1,6.568077911411976,1944,8.38805371737392,3.9512437185814275,2.302585092994046,1.9459101490553132,1.0986122886681098,3.784189633918261,2.9444389791664403,3.58351893845611,3.7612001156935624,3.6109179126442243,49.0,77.0,5.308267697401205,4.248495242049359,6.0,3.0,2014,True,18.0,0.24896756027109052,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.506180941677357,1,1,6.583409222158765,1985,8.38805371737392,4.624972813284271,2.1972245773362196,2.1972245773362196,2.4849066497880004,4.31748811353631,1.6094379124341003,3.4339872044851463,3.295836866004329,3.5263605246161616,48.0,85.0,5.389071729816501,4.204692619390966,4.0,3.0,2005,True,12.0,0.26385473637122336,0,0,0,0,1,0,0,1,0,0,0,0,1,0
12.367345048436391,1,1,6.584791392385716,2005,8.38805371737392,4.634728988229636,2.1972245773362196,2.1972245773362196,2.4849066497880004,4.6443908991413725,1.6094379124341003,3.871201010907891,3.5553480614894135,3.4657359027997265,30.0,99.0,5.631211781821365,4.454347296253507,8.0,3.0,2009,True,24.0,0.3253455571564559,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12.323860125621126,1,1,6.586171654854675,1958,8.38805371737392,4.812184355372417,2.4849066497880004,3.332204510175204,3.258096538021482,5.214935757608986,2.5649493574615367,4.248495242049359,3.6109179126442243,4.060443010546419,13.0,83.0,4.77912349311153,3.7376696182833684,6.0,3.0,2009,True,18.0,0.15098862185661036,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.821260987319457,1,1,6.587550014824796,2006,8.38805371737392,5.293304824724492,2.302585092994046,3.6635616461296463,3.295836866004329,4.852030263919617,2.4849066497880004,4.290459441148391,4.430816798843313,3.6109179126442243,25.0,91.0,5.726847747587197,4.672828834461906,9.0,3.0,2011,True,27.0,0.35211282916228515,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.354496960983985,1,1,6.602587892189336,1998,8.38805371737392,3.4657359027997265,1.3862943611198906,2.0794415416798357,2.1972245773362196,4.356708826689592,0.6931471805599453,2.70805020110221,2.4849066497880004,3.6109179126442243,47.0,83.0,5.497168225293202,4.31748811353631,8.0,3.0,2008,True,24.0,0.28530152380163415,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.549311224453131,1,1,6.6039438246004725,2000,8.38805371737392,4.700480365792417,2.302585092994046,2.0794415416798357,2.8903717578961645,4.584967478670572,1.791759469228055,3.6635616461296463,3.4657359027997265,3.4965075614664802,34.0,50.0,5.438079308923196,4.248495242049359,4.0,3.0,2005,True,12.0,0.27057594202318136,1,0,0,0,0,0,0,0,0,1,0,0,1,0
12.779875885354993,1,1,6.608000625296087,2000,8.38805371737392,5.308267697401205,2.4849066497880004,3.713572066704308,3.367295829986474,4.882801922586371,2.3978952727983707,4.30406509320417,4.454347296253507,3.6109179126442243,25.0,91.0,5.700443573390687,4.6443908991413725,9.0,3.0,2006,True,27.0,0.3384008775276185,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.765691290604371,1,1,6.60934924316738,2006,8.38805371737392,5.293304824724492,2.302585092994046,3.6635616461296463,3.295836866004329,4.852030263919617,2.4849066497880004,4.290459441148391,4.430816798843313,3.6109179126442243,25.0,91.0,5.676753802268282,4.624972813284271,9.0,3.0,2009,True,27.0,0.33125332074542113,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.354065835437861,1,1,6.621405651764134,1964,8.38805371737392,4.61512051684126,2.1972245773362196,2.302585092994046,2.3978952727983707,4.454347296253507,2.302585092994046,4.406719247264253,3.367295829986474,3.58351893845611,63.0,70.0,4.77912349311153,3.7376696182833684,7.0,3.0,2005,True,21.0,0.14611850812999405,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.556733038263905,1,1,6.628041376179533,1996,8.38805371737392,3.7376696182833684,1.791759469228055,1.3862943611198906,1.6094379124341003,3.8501476017100584,1.0986122886681098,3.4657359027997265,2.833213344056216,3.713572066704308,64.0,77.0,5.556828061699537,4.3694478524670215,10.0,3.0,2012,True,30.0,0.29395375499965865,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.449022745701502,1,1,6.633318433280377,1959,8.38805371737392,5.017279836814924,2.1972245773362196,3.6375861597263857,3.1780538303479458,4.564348191467836,2.3978952727983707,4.30406509320417,4.31748811353631,3.4657359027997265,23.0,81.0,5.25227342804663,4.204692619390966,9.0,3.0,2012,True,27.0,0.22340702121429795,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.563225975024288,1,1,6.633318433280377,2006,8.38805371737392,4.605170185988092,2.302585092994046,2.1972245773362196,2.4849066497880004,4.6443908991413725,1.6094379124341003,3.8501476017100584,3.5553480614894135,3.4657359027997265,30.0,99.0,5.58724865840025,4.406719247264253,8.0,3.0,2006,True,24.0,0.3004461141768786,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.426408258272156,1,1,6.633318433280377,2012,8.38805371737392,3.912023005428146,1.9459101490553132,1.6094379124341003,1.791759469228055,3.5263605246161616,0.6931471805599453,2.8903717578961645,3.258096538021482,3.332204510175204,38.0,35.0,5.529429087511423,4.343805421853684,5.0,3.0,2012,True,15.0,0.28570383243967523,0,0,0,0,1,0,0,0,0,1,0,0,1,0
12.847929163278053,1,1,6.634633357861686,1991,8.38805371737392,5.262690188904886,2.8903717578961645,3.713572066704308,3.4657359027997265,4.727387818712341,2.4849066497880004,4.406719247264253,4.356708826689592,3.4657359027997265,13.0,84.0,5.676753802268282,4.624972813284271,8.0,3.0,2011,True,24.0,0.3241789375965744,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.408200914579284,1,1,6.643789733147672,1944,8.38805371737392,4.007333185232471,2.4849066497880004,2.0794415416798357,1.6094379124341003,4.02535169073515,2.833213344056216,3.6888794541139363,3.7376696182833684,3.5553480614894135,44.0,90.0,5.25227342804663,4.204692619390966,6.0,3.0,2011,True,18.0,0.22131659008569807,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.892701125453003,1,1,6.648984550024776,2005,11.621905422538363,5.365976015021851,2.6390573296152584,3.8066624897703196,3.4339872044851463,4.6913478822291435,2.4849066497880004,4.5217885770490405,4.48863636973214,3.5263605246161616,40.0,96.0,5.846438775057725,4.787491742782046,5.0,3.0,2005,False,15.0,0.36981776937792676,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.75130259456002,1,1,6.661854740545311,2006,8.38805371737392,4.007333185232471,2.1972245773362196,1.9459101490553132,1.3862943611198906,3.8918202981106265,2.833213344056216,3.6375861597263857,3.8066624897703196,3.5263605246161616,35.0,72.0,5.652489180268651,4.59511985013459,6.0,3.0,2007,True,18.0,0.3101549283038395,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.301387370778713,1,1,6.675823221634848,1987,8.38805371737392,3.4657359027997265,1.791759469228055,1.6094379124341003,1.6094379124341003,3.5263605246161616,0.0,3.6375861597263857,2.4849066497880004,3.58351893845611,50.0,82.0,5.402677381872279,4.219507705176107,8.0,3.0,2009,True,24.0,0.2461101124342575,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12.53897064502647,1,1,6.680854678790215,1986,8.38805371737392,4.90527477843843,1.791759469228055,3.1354942159291497,3.367295829986474,5.752572638825633,2.0794415416798357,4.574710978503383,3.5553480614894135,4.174387269895637,52.0,63.0,5.659482215759621,4.477336814478207,8.0,3.0,2014,True,24.0,0.30696727356204384,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12.56689248749841,1,1,6.682108597449809,2005,8.38805371737392,4.07753744390572,1.3862943611198906,1.6094379124341003,2.4849066497880004,5.117993812416755,1.9459101490553132,3.6109179126442243,2.302585092994046,3.4965075614664802,69.0,70.0,5.220355825078324,4.04305126783455,7.0,3.0,2006,True,21.0,0.20771778077514805,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.301387370778713,1,1,6.68586094706836,1985,8.38805371737392,2.9444389791664403,0.6931471805599453,0.0,1.3862943611198906,2.772588722239781,0.0,1.791759469228055,2.4849066497880004,3.6888794541139363,64.0,81.0,5.220355825078324,4.04305126783455,6.0,3.0,2015,True,18.0,0.20701416938432612,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.628070334272698,1,1,6.692083742506628,1941,8.38805371737392,3.8501476017100584,2.1972245773362196,1.9459101490553132,1.3862943611198906,3.9512437185814275,2.772588722239781,3.5263605246161616,3.6375861597263857,3.6109179126442243,37.0,80.0,5.017279836814924,3.912023005428146,4.0,3.0,2005,True,12.0,0.17086906306216687,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.922877757240753,1,1,6.692083742506628,2005,10.749570389366786,5.267858159063328,2.3978952727983707,3.6375861597263857,3.332204510175204,4.897839799950911,2.3978952727983707,4.31748811353631,4.465908118654584,3.4011973816621555,15.0,82.0,5.713732805509369,4.653960350157523,9.0,3.0,2006,False,27.0,0.3185666552900735,0,0,0,1,0,0,0,0,0,1,0,0,0,1
12.612763668564144,1,1,6.692083742506628,2007,8.38805371737392,4.276666119016055,2.6390573296152584,1.791759469228055,2.6390573296152584,3.4657359027997265,2.5649493574615367,3.8918202981106265,3.367295829986474,3.4965075614664802,43.0,63.0,5.568344503761097,4.382026634673881,5.0,3.0,2007,True,15.0,0.2808263273072265,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12.345838935721968,1,1,6.697034247666484,1965,8.38805371737392,3.8918202981106265,2.0794415416798357,1.3862943611198906,2.302585092994046,3.912023005428146,1.0986122886681098,3.6109179126442243,3.8918202981106265,3.713572066704308,41.0,90.0,5.153291594497779,4.110873864173311,9.0,3.0,2007,True,27.0,0.1927735425068714,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.506180941677357,1,1,6.698268054115413,1975,8.38805371737392,4.3694478524670215,2.9444389791664403,2.772588722239781,2.772588722239781,4.2626798770413155,1.9459101490553132,3.828641396489095,3.4339872044851463,3.828641396489095,47.0,54.0,5.25227342804663,4.07753744390572,3.0,3.0,2005,True,9.0,0.2107210313156526,1,0,0,0,0,0,0,0,0,1,0,0,1,0
12.25486757159303,1,1,6.699500340161678,1969,8.38805371737392,4.110873864173311,2.5649493574615367,2.3978952727983707,2.3978952727983707,4.343805421853684,2.1972245773362196,3.6109179126442243,3.6375861597263857,3.4339872044851463,72.0,34.0,4.969813299576001,3.912023005428146,4.0,3.0,2011,True,12.0,0.1623956173328736,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.812302081080515,1,1,6.706862336602747,2004,8.38805371737392,4.8283137373023015,2.5649493574615367,2.3978952727983707,2.772588722239781,4.718498871295094,2.5649493574615367,4.189654742026425,3.7376696182833684,3.4965075614664802,32.0,88.0,5.616771097666572,4.430816798843313,7.0,3.0,2006,True,21.0,0.28921089097306796,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.382547979752006,1,1,6.727431724850855,1992,8.38805371737392,3.828641396489095,2.5649493574615367,2.302585092994046,2.4849066497880004,3.367295829986474,2.0794415416798357,3.5263605246161616,3.044522437723423,3.784189633918261,32.0,66.0,5.225746673713202,4.127134385045092,2.0,3.0,2013,True,6.0,0.20034363086397805,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.55989703048335,1,1,6.732210706467206,2007,8.38805371737392,4.276666119016055,2.6390573296152584,1.791759469228055,2.6390573296152584,3.4657359027997265,2.5649493574615367,3.8918202981106265,3.367295829986474,3.4965075614664802,43.0,63.0,5.521460917862246,4.343805421853684,5.0,3.0,2008,True,15.0,0.2601587866391264,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12.441148720271016,1,1,6.7464121285733745,1974,8.38805371737392,4.584967478670572,2.772588722239781,2.4849066497880004,2.5649493574615367,4.584967478670572,1.0986122886681098,4.2626798770413155,3.258096538021482,3.4965075614664802,13.0,72.0,4.990432586778736,3.8918202981106265,2.0,3.0,2005,True,6.0,0.15851090810023608,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.628070334272698,1,1,6.7464121285733745,1984,8.38805371737392,4.204692619390966,2.4849066497880004,1.791759469228055,2.4849066497880004,3.2188758248682006,1.791759469228055,3.9318256327243257,2.772588722239781,4.04305126783455,24.0,66.0,5.303304908059076,4.127134385045092,5.0,3.0,2006,True,15.0,0.2113090936672069,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12.54254845357358,1,1,6.7464121285733745,1986,8.38805371737392,4.204692619390966,2.4849066497880004,1.791759469228055,2.302585092994046,3.367295829986474,1.791759469228055,3.970291913552122,2.70805020110221,4.04305126783455,24.0,66.0,5.198497031265826,4.02535169073515,5.0,3.0,2005,True,15.0,0.1920777317393193,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12.926350926565435,1,1,6.752270376141742,2006,8.38805371737392,4.382026634673881,2.3978952727983707,2.4849066497880004,2.4849066497880004,4.204692619390966,1.9459101490553132,3.784189633918261,3.713572066704308,3.6109179126442243,36.0,90.0,5.700443573390687,4.6443908991413725,9.0,3.0,2007,True,27.0,0.2990210513322988,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.509508719465414,1,1,6.75343791859778,2005,8.38805371737392,4.189654742026425,2.1972245773362196,1.9459101490553132,2.0794415416798357,3.9512437185814275,1.9459101490553132,3.5263605246161616,3.58351893845611,3.5263605246161616,16.0,72.0,5.123963979403259,4.07753744390572,4.0,3.0,2005,True,12.0,0.1782243898098844,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.914726474161517,1,1,6.756932389247553,2000,8.38805371737392,5.308267697401205,2.4849066497880004,3.713572066704308,3.367295829986474,4.882801922586371,2.3978952727983707,4.30406509320417,4.454347296253507,3.6109179126442243,25.0,91.0,5.75890177387728,4.700480365792417,9.0,3.0,2006,True,27.0,0.31325450459400395,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.807655372286902,1,1,6.7650389767805414,1989,8.38805371737392,5.25227342804663,2.0794415416798357,3.5553480614894135,3.6109179126442243,5.272999558563747,2.5649493574615367,4.143134726391533,3.5263605246161616,3.4965075614664802,31.0,85.0,5.627621113690637,4.574710978503383,6.0,3.0,2015,True,18.0,0.27752675523237547,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.994532278619134,1,1,6.779921907472252,2008,8.38805371737392,5.293304824724492,2.302585092994046,3.6635616461296463,3.258096538021482,4.844187086458591,2.5649493574615367,4.290459441148391,4.442651256490317,3.4011973816621555,15.0,82.0,5.908082938168931,4.852030263919617,9.0,3.0,2009,True,27.0,0.34890880166222143,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.429220196836383,1,1,6.803505257608338,1965,8.38805371737392,4.787491742782046,2.3978952727983707,3.295836866004329,3.258096538021482,5.214935757608986,2.6390573296152584,4.2626798770413155,3.6109179126442243,4.060443010546419,13.0,83.0,5.293304824724492,4.23410650459726,6.0,3.0,2011,True,18.0,0.1988508587451652,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.628070334272698,1,1,6.805722553416985,1978,8.38805371737392,5.123963979403259,2.0794415416798357,3.1780538303479458,3.4011973816621555,5.831882477283517,2.5649493574615367,4.736198448394496,3.9512437185814275,3.784189633918261,64.0,72.0,5.556828061699537,4.3694478524670215,10.0,3.0,2005,True,30.0,0.25156076403778665,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12.206077645517674,1,1,6.818924065275521,1982,8.38805371737392,4.564348191467836,2.9444389791664403,2.995732273553991,2.9444389791664403,4.532599493153256,1.9459101490553132,3.912023005428146,3.091042453358316,3.970291913552122,33.0,53.0,5.198497031265826,4.007333185232471,3.0,3.0,2007,True,9.0,0.1797654115277765,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12.82530683492637,1,1,6.822197390620491,2007,8.38805371737392,4.276666119016055,2.6390573296152584,1.791759469228055,2.6390573296152584,3.4657359027997265,2.5649493574615367,3.8918202981106265,3.367295829986474,3.4965075614664802,43.0,63.0,5.768320995793772,4.584967478670572,5.0,3.0,2013,True,15.0,0.29852816576117125,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12.506180941677357,1,1,6.825460036255307,1978,8.38805371737392,3.5263605246161616,1.791759469228055,1.6094379124341003,1.791759469228055,3.4011973816621555,1.0986122886681098,3.091042453358316,2.8903717578961645,3.5553480614894135,66.0,72.0,5.1298987149230735,3.9512437185814275,8.0,3.0,2005,True,24.0,0.16772275737280196,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.669809806411457,1,1,6.831953565565855,1973,8.38805371737392,4.983606621708336,2.0794415416798357,3.044522437723423,3.044522437723423,4.430816798843313,2.4849066497880004,3.912023005428146,4.30406509320417,3.5553480614894135,32.0,49.0,5.442417710521793,4.382026634673881,7.0,3.0,2008,True,21.0,0.2218468145861434,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12.691583538230217,1,1,6.840546529288687,1993,8.38805371737392,4.804021044733257,2.4849066497880004,2.3978952727983707,2.772588722239781,4.700480365792417,2.6390573296152584,4.0943445622221,3.8066624897703196,3.970291913552122,42.0,63.0,5.198497031265826,4.007333185232471,7.0,3.0,2005,True,21.0,0.17623598225838671,0,0,0,1,0,0,0,1,0,0,0,0,1,0
